cluster,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2,1111.0,877.0,735.0,1142.0,1104.0,6.4,74.9,0.7238
2,1097.0,878.0,737.0,1140.0,1053.0,4.9,80.1,0.7011
2,1051.0,820.0,778.0,1087.0,1009.0,4.8,79.4,0.6872
2,979.0,767.0,827.0,1041.0,908.0,3.3,82.6,0.645
2,978.0,756.0,834.0,1015.0,878.0,2.4,86.6,0.6369
2,902.0,659.0,940.0,972.0,800.0,3.4,81.4,0.6425
2,957.0,641.0,1013.0,940.0,784.0,4.2,77.0,0.6439
2,973.0,728.0,902.0,1004.0,854.0,3.5,80.8,0.6406
2,1074.0,967.0,703.0,1201.0,1065.0,3.5,80.3,0.6366
2,1115.0,1012.0,650.0,1230.0,1161.0,4.0,78.5,0.645
2,1136.0,1001.0,653.0,1216.0,1192.0,4.5,76.6,0.6534
2,1128.0,977.0,673.0,1199.0,1202.0,5.6,72.3,0.6627
0,1196.0,1035.0,633.0,1259.0,1338.0,7.5,64.4,0.672
0,1267.0,1166.0,567.0,1382.0,1505.0,8.9,60.8,0.6921
0,1355.0,1244.0,536.0,1454.0,1715.0,10.6,55.3,0.7058
0,1194.0,1061.0,622.0,1257.0,1473.0,12.3,46.3,0.6597
0,1188.0,1029.0,635.0,1243.0,1433.0,12.2,47.0,0.6686
0,1279.0,1154.0,573.0,1391.0,1544.0,10.5,55.1,0.6993
0,1361.0,1223.0,525.0,1454.0,1648.0,8.7,66.3,0.7491
0,1474.0,1319.0,496.0,1524.0,1784.0,7.9,69.9,0.7487
0,1235.0,1078.0,616.0,1265.0,1519.0,7.6,65.3,0.6842
0,1289.0,1140.0,590.0,1317.0,1532.0,6.5,67.6,0.6608
2,1124.0,910.0,717.0,1112.0,1340.0,5.9,66.4,0.6226
0,1231.0,1017.0,655.0,1207.0,1414.0,5.2,70.0,0.6232
0,1289.0,1104.0,623.0,1257.0,1499.0,5.2,67.8,0.6028
2,1166.0,970.0,705.0,1136.0,1306.0,4.9,67.1,0.5863
2,1062.0,884.0,748.0,1062.0,1172.0,5.1,65.5,0.5811
2,1028.0,813.0,794.0,1019.0,1076.0,4.0,69.5,0.5706
2,1003.0,807.0,819.0,1021.0,1005.0,3.7,68.9,0.5549
2,929.0,721.0,923.0,956.0,913.0,4.5,62.7,0.5343
2,951.0,737.0,910.0,977.0,922.0,4.7,62.3,0.5368
2,1011.0,783.0,835.0,1013.0,1026.0,3.9,67.1,0.5483
2,939.0,751.0,898.0,984.0,952.0,5.7,54.5,0.5034
2,946.0,827.0,876.0,1037.0,915.0,6.1,50.3,0.4769
2,841.0,625.0,1054.0,846.0,687.0,9.0,39.5,0.4554
2,850.0,629.0,1076.0,847.0,597.0,10.7,34.4,0.4406
2,831.0,602.0,1123.0,824.0,527.0,11.1,33.4,0.4401
2,866.0,652.0,1060.0,857.0,573.0,11.9,30.8,0.4285
2,819.0,576.0,1142.0,809.0,492.0,11.4,32.0,0.431
2,833.0,584.0,1144.0,821.0,463.0,11.3,32.5,0.4334
2,877.0,642.0,1037.0,859.0,565.0,11.0,33.0,0.4331
2,892.0,668.0,1017.0,872.0,632.0,10.3,35.0,0.4377
2,899.0,674.0,1002.0,893.0,691.0,8.4,40.9,0.4542
2,1008.0,861.0,839.0,977.0,943.0,8.3,38.5,0.4228
2,1013.0,873.0,820.0,984.0,985.0,8.1,37.9,0.41
2,912.0,730.0,959.0,893.0,821.0,7.7,39.0,0.4106
2,907.0,705.0,995.0,880.0,767.0,7.0,41.5,0.4193
2,953.0,771.0,905.0,936.0,895.0,6.6,42.6,0.4179
2,916.0,701.0,954.0,899.0,791.0,6.4,44.2,0.428
2,894.0,682.0,991.0,881.0,770.0,6.0,46.0,0.4349
2,895.0,648.0,1001.0,875.0,839.0,4.4,53.1,0.4484
2,845.0,534.0,1168.0,833.0,721.0,4.0,54.3,0.4454
2,837.0,512.0,1228.0,836.0,720.0,3.7,55.8,0.4489
2,795.0,504.0,1258.0,840.0,682.0,2.6,58.6,0.4385
2,874.0,552.0,1162.0,857.0,723.0,3.2,56.0,0.4364
2,920.0,667.0,1005.0,916.0,813.0,3.6,55.4,0.4419
0,1257.0,1176.0,612.0,1357.0,1365.0,1.8,63.3,0.4464
0,1222.0,1239.0,574.0,1346.0,1472.0,2.4,60.2,0.4426
0,1196.0,1139.0,617.0,1271.0,1497.0,4.6,52.1,0.4472
0,1214.0,1153.0,612.0,1244.0,1626.0,8.2,40.5,0.4414
0,1149.0,1096.0,639.0,1219.0,1476.0,10.5,34.7,0.4393
0,1166.0,1134.0,603.0,1227.0,1531.0,11.1,33.3,0.4384
0,1170.0,1138.0,611.0,1233.0,1503.0,11.1,32.6,0.4292
0,1176.0,1209.0,588.0,1264.0,1488.0,12.4,28.3,0.4076
0,1147.0,1158.0,615.0,1200.0,1435.0,12.9,24.5,0.363
0,1294.0,1330.0,535.0,1363.0,1725.0,11.4,28.7,0.3865
0,1683.0,1831.0,374.0,1964.0,2331.0,9.2,39.3,0.4573
0,1615.0,1712.0,384.0,1811.0,2312.0,7.8,48.1,0.5115
0,1256.0,1201.0,563.0,1251.0,1699.0,7.2,50.6,0.517
0,1205.0,1098.0,610.0,1170.0,1587.0,6.0,53.3,0.5008
2,1087.0,926.0,715.0,1053.0,1390.0,5.3,55.0,0.4921
2,1092.0,875.0,751.0,1010.0,1347.0,4.2,58.1,0.4832
2,1039.0,845.0,775.0,993.0,1268.0,3.4,60.9,0.4809
2,1001.0,762.0,850.0,948.0,1155.0,3.0,60.2,0.4639
2,925.0,677.0,958.0,901.0,1024.0,3.2,58.8,0.4578
2,880.0,613.0,1016.0,878.0,968.0,3.3,57.7,0.4516
2,873.0,592.0,1076.0,869.0,915.0,4.5,53.8,0.4572
2,880.0,618.0,1023.0,893.0,928.0,3.1,59.7,0.4604
2,950.0,680.0,936.0,914.0,1028.0,4.2,57.1,0.4743
2,1039.0,855.0,783.0,1025.0,1210.0,3.4,58.5,0.4608
0,1284.0,1204.0,599.0,1337.0,1531.0,3.9,57.3,0.4661
0,1350.0,1305.0,509.0,1383.0,1745.0,4.3,56.8,0.4768
0,1476.0,1428.0,477.0,1536.0,1974.0,5.6,52.9,0.4841
0,1342.0,1215.0,542.0,1332.0,1806.0,5.5,54.9,0.4985
0,1488.0,1336.0,479.0,1483.0,1985.0,5.1,64.3,0.5697
0,1557.0,1432.0,445.0,1605.0,2068.0,5.5,66.1,0.601
0,1610.0,1502.0,420.0,1697.0,2087.0,5.5,69.3,0.6331
0,1583.0,1457.0,431.0,1640.0,1994.0,5.0,75.5,0.6667
0,1620.0,1420.0,436.0,1598.0,1971.0,5.2,76.2,0.6796
0,1605.0,1416.0,436.0,1614.0,1941.0,5.3,77.4,0.6954
0,1604.0,1496.0,410.0,1733.0,1969.0,5.0,79.6,0.7022
0,1582.0,1455.0,423.0,1725.0,1813.0,5.1,83.0,0.7352
0,1523.0,1342.0,466.0,1588.0,1677.0,6.4,82.9,0.8022
2,1172.0,813.0,774.0,1233.0,1118.0,10.3,74.0,0.9237
2,1021.0,670.0,932.0,1187.0,828.0,11.3,71.8,0.9577
2,1125.0,758.0,820.0,1241.0,867.0,9.8,81.9,0.9923
2,1197.0,840.0,712.0,1298.0,974.0,9.5,83.8,0.9972
2,1174.0,842.0,723.0,1286.0,975.0,9.9,81.0,0.9885
2,1106.0,733.0,822.0,1208.0,902.0,9.9,79.8,0.9725
2,873.0,549.0,1106.0,1008.0,791.0,6.9,76.4,0.7661
2,828.0,506.0,1222.0,945.0,673.0,4.8,75.7,0.659
2,830.0,492.0,1263.0,948.0,578.0,4.7,78.9,0.682
2,840.0,515.0,1235.0,941.0,563.0,5.0,75.0,0.6627
2,909.0,622.0,1046.0,992.0,730.0,5.6,69.5,0.6362
2,1098.0,881.0,760.0,1203.0,974.0,7.0,64.9,0.6512
2,1036.0,868.0,732.0,1158.0,958.0,7.1,65.4,0.6644
2,912.0,692.0,923.0,1020.0,713.0,6.4,67.4,0.6537
2,873.0,618.0,1036.0,994.0,617.0,5.3,75.9,0.6824
2,889.0,634.0,1009.0,1018.0,591.0,6.3,73.0,0.7024
2,965.0,742.0,889.0,1099.0,661.0,8.6,63.3,0.7073
2,1009.0,845.0,771.0,1132.0,856.0,10.0,55.0,0.6753
2,918.0,729.0,904.0,1014.0,639.0,9.4,53.6,0.6333
2,920.0,729.0,891.0,1013.0,647.0,9.2,55.0,0.6402
2,923.0,715.0,915.0,1015.0,646.0,8.7,55.1,0.6228
2,1021.0,883.0,766.0,1139.0,846.0,8.9,54.4,0.62
2,998.0,858.0,770.0,1109.0,857.0,8.6,53.6,0.5992
2,1061.0,962.0,721.0,1167.0,942.0,9.0,50.4,0.5809
2,1016.0,892.0,758.0,1109.0,945.0,9.2,49.8,0.5808
2,859.0,611.0,1053.0,918.0,562.0,8.8,52.1,0.5918
2,945.0,707.0,963.0,1005.0,657.0,8.8,50.9,0.5781
2,937.0,715.0,896.0,995.0,723.0,8.7,51.1,0.5755
2,876.0,618.0,1032.0,948.0,555.0,8.6,51.5,0.5772
2,831.0,530.0,1169.0,893.0,472.0,8.5,51.9,0.5766
2,828.0,514.0,1205.0,880.0,434.0,8.1,53.1,0.5742
2,810.0,470.0,1315.0,863.0,412.0,7.8,54.2,0.5755
2,822.0,493.0,1278.0,876.0,453.0,7.1,56.0,0.569
2,898.0,646.0,1013.0,954.0,702.0,7.0,57.6,0.5784
2,909.0,636.0,992.0,947.0,720.0,7.5,55.3,0.5734
0,1256.0,1130.0,616.0,1316.0,1311.0,7.0,56.3,0.566
0,1298.0,1217.0,552.0,1409.0,1444.0,7.6,53.5,0.5605
0,1326.0,1223.0,547.0,1381.0,1613.0,8.3,50.5,0.5558
2,1139.0,1031.0,649.0,1181.0,1388.0,12.4,37.1,0.5329
2,1135.0,1047.0,641.0,1175.0,1379.0,13.9,32.3,0.5117
2,1117.0,1071.0,638.0,1178.0,1289.0,14.4,28.9,0.4723
2,1094.0,1128.0,626.0,1191.0,1280.0,14.8,25.4,0.4259
2,982.0,990.0,745.0,1018.0,1059.0,15.1,20.8,0.3536
2,1107.0,1134.0,639.0,1172.0,1299.0,15.4,23.5,0.4076
0,1290.0,1349.0,534.0,1386.0,1638.0,13.7,28.1,0.4381
0,1445.0,1516.0,455.0,1594.0,1946.0,11.5,37.5,0.5068
0,1357.0,1330.0,511.0,1414.0,1798.0,10.4,42.3,0.5337
0,1248.0,1179.0,577.0,1259.0,1609.0,9.9,44.0,0.5381
0,1220.0,1085.0,618.0,1205.0,1531.0,8.7,48.3,0.5458
2,1137.0,856.0,758.0,1032.0,1338.0,8.1,49.9,0.5417
2,1102.0,829.0,773.0,1015.0,1274.0,7.3,52.8,0.5419
2,1082.0,801.0,780.0,1035.0,1200.0,8.0,52.2,0.5623
2,1053.0,795.0,786.0,1039.0,1143.0,6.8,56.4,0.5609
2,1003.0,740.0,847.0,992.0,1048.0,6.7,57.4,0.5654
2,1019.0,744.0,836.0,1000.0,1049.0,5.9,62.1,0.5806
2,1071.0,808.0,757.0,1046.0,1172.0,5.4,65.9,0.5947
2,1118.0,841.0,702.0,1056.0,1368.0,5.5,66.5,0.6054
2,1206.0,948.0,628.0,1129.0,1540.0,5.9,65.8,0.6178
0,1256.0,1056.0,582.0,1230.0,1575.0,6.4,63.9,0.6192
0,1501.0,1367.0,465.0,1558.0,1856.0,7.2,62.2,0.6351
0,1578.0,1527.0,419.0,1761.0,2086.0,7.9,60.0,0.6406
0,1427.0,1280.0,500.0,1481.0,1948.0,8.3,58.5,0.6403
0,1440.0,1311.0,482.0,1476.0,2022.0,9.3,54.5,0.6415
0,1522.0,1365.0,464.0,1526.0,2104.0,10.2,53.1,0.6608
0,1517.0,1403.0,451.0,1579.0,2195.0,11.1,51.4,0.679
0,1300.0,1113.0,573.0,1291.0,1845.0,12.8,46.9,0.6919
0,1401.0,1204.0,526.0,1401.0,1947.0,13.1,48.0,0.7181
0,1551.0,1303.0,469.0,1520.0,2171.0,13.5,51.5,0.793
0,1411.0,1191.0,519.0,1426.0,1920.0,13.4,51.2,0.7808
0,1434.0,1239.0,506.0,1458.0,1835.0,12.1,55.3,0.7777
0,1489.0,1305.0,476.0,1547.0,1919.0,12.0,56.5,0.7924
0,1835.0,1731.0,355.0,2083.0,2254.0,10.4,64.4,0.8123
0,1804.0,1679.0,370.0,2005.0,2210.0,9.4,69.1,0.815
0,1579.0,1345.0,459.0,1608.0,1961.0,8.9,71.0,0.8115
0,1508.0,1246.0,496.0,1498.0,1791.0,8.1,73.8,0.7968
0,1535.0,1300.0,483.0,1524.0,1725.0,7.3,76.8,0.7904
0,1395.0,1131.0,552.0,1362.0,1553.0,7.3,76.7,0.7862
0,1392.0,1153.0,542.0,1395.0,1506.0,7.1,77.3,0.7826
0,1326.0,1087.0,571.0,1333.0,1398.0,6.7,78.7,0.7779
0,1297.0,1032.0,605.0,1297.0,1300.0,7.0,77.8,0.7848
0,1331.0,1106.0,568.0,1322.0,1383.0,5.7,80.5,0.7416
0,1288.0,1036.0,590.0,1242.0,1413.0,5.2,81.4,0.7276
0,1322.0,1091.0,565.0,1307.0,1471.0,5.6,80.4,0.7349
0,1390.0,1167.0,522.0,1392.0,1619.0,6.3,78.8,0.7544
0,1443.0,1207.0,502.0,1431.0,1673.0,6.9,76.9,0.7682
0,1496.0,1254.0,484.0,1472.0,1881.0,9.2,67.7,0.79
0,1439.0,1198.0,502.0,1426.0,1877.0,11.6,59.8,0.8152
0,1432.0,1150.0,527.0,1393.0,1818.0,14.0,52.0,0.8288
0,1398.0,1149.0,535.0,1417.0,1699.0,15.0,50.2,0.8495
0,1380.0,1206.0,515.0,1500.0,1677.0,14.9,49.9,0.8394
2,1022.0,857.0,770.0,1068.0,1088.0,15.8,33.8,0.6034
2,973.0,806.0,851.0,994.0,926.0,15.4,29.3,0.5068
2,951.0,862.0,823.0,972.0,961.0,14.4,25.7,0.4193
2,987.0,925.0,776.0,1016.0,1066.0,13.4,27.2,0.4157
2,1100.0,1057.0,687.0,1126.0,1241.0,12.2,28.7,0.4077
2,1064.0,1072.0,704.0,1103.0,1220.0,11.3,25.7,0.3422
0,1316.0,1327.0,549.0,1328.0,1613.0,9.7,31.9,0.3848
0,1262.0,1208.0,587.0,1219.0,1577.0,8.4,36.5,0.4035
0,1259.0,1152.0,610.0,1165.0,1569.0,8.2,36.8,0.4016
2,1166.0,981.0,697.0,993.0,1445.0,8.0,36.0,0.3872
2,1066.0,880.0,784.0,946.0,1240.0,7.0,39.9,0.4006
2,1051.0,883.0,783.0,978.0,1169.0,5.7,44.3,0.4093
2,992.0,808.0,849.0,926.0,1052.0,4.7,46.6,0.4025
2,969.0,788.0,854.0,938.0,1006.0,4.2,50.8,0.4234
2,862.0,609.0,1101.0,810.0,757.0,4.6,45.1,0.3861
2,859.0,581.0,1112.0,829.0,753.0,2.7,53.3,0.4006
2,849.0,552.0,1165.0,812.0,737.0,3.1,51.0,0.3947
2,879.0,594.0,1119.0,839.0,792.0,2.5,54.1,0.4017
2,956.0,735.0,915.0,942.0,945.0,3.1,53.5,0.4123
2,1039.0,828.0,791.0,987.0,1115.0,5.0,47.5,0.418
2,1066.0,871.0,775.0,996.0,1131.0,5.8,43.4,0.4032
2,1124.0,927.0,722.0,1047.0,1242.0,7.1,42.8,0.4327
2,1160.0,948.0,712.0,1072.0,1289.0,7.9,41.6,0.4459
2,1110.0,896.0,737.0,1040.0,1276.0,8.1,41.2,0.448
2,1138.0,940.0,706.0,1088.0,1359.0,8.3,41.3,0.4533
2,1095.0,857.0,756.0,1075.0,1020.0,8.9,49.1,0.5629
2,1045.0,694.0,911.0,1025.0,805.0,7.1,66.0,0.6678
2,1078.0,727.0,849.0,1057.0,857.0,5.7,75.1,0.6942
2,1169.0,846.0,767.0,1157.0,942.0,5.4,77.6,0.7031
2,1174.0,926.0,674.0,1220.0,1020.0,5.4,78.2,0.7074
2,1075.0,749.0,827.0,1050.0,899.0,7.3,68.1,0.6979
2,1044.0,685.0,903.0,1042.0,860.0,5.8,74.4,0.6924
2,1110.0,782.0,798.0,1101.0,954.0,6.2,72.3,0.6887
2,1086.0,733.0,848.0,1064.0,883.0,5.9,72.7,0.6791
2,1092.0,811.0,773.0,1129.0,966.0,5.0,76.5,0.6728
2,1127.0,884.0,704.0,1173.0,983.0,4.0,80.4,0.663
2,881.0,578.0,1017.0,876.0,607.0,5.8,59.0,0.5493
2,831.0,498.0,1237.0,855.0,443.0,5.8,59.5,0.5519
2,791.0,459.0,1421.0,809.0,390.0,6.6,51.3,0.5026
2,836.0,520.0,1296.0,832.0,479.0,7.0,47.2,0.4745
2,907.0,644.0,1028.0,902.0,732.0,6.6,47.9,0.4686
2,1174.0,1018.0,688.0,1210.0,1149.0,7.2,49.8,0.5061
2,1094.0,967.0,682.0,1147.0,1136.0,6.9,52.8,0.5293
2,992.0,800.0,797.0,1007.0,934.0,8.7,46.7,0.5249
2,955.0,783.0,844.0,976.0,845.0,10.0,40.6,0.4971
2,959.0,771.0,852.0,975.0,808.0,11.8,35.4,0.4877
2,981.0,804.0,829.0,997.0,783.0,10.7,37.2,0.4788
2,947.0,791.0,825.0,963.0,785.0,10.9,34.9,0.456
2,1023.0,898.0,759.0,1034.0,899.0,10.7,33.1,0.4256
2,1009.0,860.0,787.0,993.0,922.0,10.6,34.2,0.4375
2,1007.0,884.0,780.0,1014.0,951.0,8.9,38.1,0.4341
2,1054.0,992.0,715.0,1092.0,1051.0,7.8,39.7,0.4206
2,1018.0,934.0,740.0,1014.0,967.0,7.3,42.2,0.4341
2,976.0,870.0,795.0,971.0,861.0,6.9,42.5,0.4257
2,872.0,689.0,970.0,866.0,631.0,6.6,43.2,0.4247
2,805.0,559.0,1183.0,781.0,466.0,6.4,41.7,0.4034
2,800.0,541.0,1250.0,779.0,407.0,6.1,42.6,0.4041
2,785.0,504.0,1306.0,760.0,387.0,5.9,41.8,0.3928
2,757.0,459.0,1447.0,735.0,337.0,5.7,41.5,0.3836
2,751.0,424.0,1583.0,726.0,303.0,5.5,42.4,0.3867
2,766.0,412.0,1651.0,763.0,295.0,4.5,52.0,0.4436
2,759.0,399.0,1696.0,749.0,288.0,4.3,51.6,0.4323
2,758.0,388.0,1785.0,765.0,274.0,3.7,56.3,0.453
2,761.0,383.0,1745.0,787.0,289.0,3.3,58.1,0.4559
2,762.0,434.0,1556.0,763.0,318.0,3.9,47.3,0.3862
2,869.0,646.0,1068.0,876.0,476.0,4.3,45.9,0.3843
2,938.0,785.0,853.0,969.0,704.0,4.2,50.1,0.4168
2,951.0,769.0,856.0,1000.0,735.0,3.4,62.7,0.4943
2,892.0,702.0,935.0,924.0,735.0,5.0,51.4,0.4534
2,876.0,703.0,968.0,892.0,653.0,5.7,44.1,0.4063
2,872.0,686.0,972.0,880.0,603.0,5.2,44.5,0.3968
2,893.0,722.0,932.0,917.0,645.0,4.7,48.6,0.4194
2,879.0,687.0,980.0,914.0,564.0,4.5,51.0,0.4327
2,896.0,689.0,966.0,909.0,614.0,5.1,50.1,0.4432
2,909.0,706.0,928.0,923.0,658.0,5.0,50.4,0.443
2,958.0,758.0,858.0,985.0,719.0,4.3,56.4,0.4721
2,984.0,803.0,813.0,1012.0,772.0,4.3,56.7,0.476
2,991.0,814.0,790.0,1040.0,812.0,4.3,57.0,0.4771
2,881.0,638.0,990.0,910.0,583.0,3.5,60.3,0.4782
2,853.0,616.0,1071.0,870.0,491.0,4.1,52.5,0.4351
2,804.0,546.0,1194.0,796.0,400.0,3.9,50.6,0.4127
2,788.0,514.0,1285.0,771.0,354.0,3.9,47.7,0.3901
2,788.0,487.0,1346.0,769.0,329.0,4.0,47.8,0.3939
2,763.0,428.0,1532.0,757.0,296.0,3.9,50.9,0.4144
2,771.0,410.0,1622.0,765.0,283.0,3.0,57.7,0.4423
2,747.0,390.0,1775.0,738.0,266.0,3.3,52.8,0.4137
2,744.0,383.0,1881.0,720.0,253.0,2.7,53.9,0.4062
2,774.0,441.0,1646.0,760.0,282.0,2.8,54.4,0.411
2,800.0,492.0,1310.0,783.0,353.0,3.6,49.0,0.3915
2,896.0,668.0,1043.0,887.0,519.0,3.3,50.2,0.3934
2,913.0,733.0,902.0,901.0,681.0,3.5,47.5,0.3778
2,871.0,638.0,1022.0,860.0,583.0,4.3,49.4,0.4136
2,872.0,662.0,1007.0,874.0,628.0,4.5,48.4,0.4131
2,858.0,634.0,1053.0,868.0,566.0,4.3,50.0,0.4199
2,876.0,683.0,993.0,894.0,572.0,4.3,49.7,0.4166
2,900.0,751.0,891.0,913.0,637.0,4.9,45.3,0.3955
2,864.0,678.0,987.0,866.0,579.0,5.6,42.4,0.3884
2,902.0,721.0,924.0,900.0,666.0,5.7,43.1,0.3984
2,916.0,720.0,912.0,922.0,707.0,4.8,49.7,0.4305
2,1004.0,918.0,752.0,1033.0,990.0,5.1,43.0,0.3821
2,1024.0,945.0,729.0,1073.0,1026.0,5.3,44.4,0.397
2,1011.0,884.0,763.0,1048.0,910.0,4.9,47.9,0.418
2,1006.0,822.0,794.0,1025.0,897.0,4.7,50.8,0.4398
2,913.0,645.0,966.0,922.0,651.0,4.6,54.8,0.4704
2,905.0,620.0,986.0,904.0,598.0,4.0,56.8,0.4688
2,872.0,628.0,1009.0,857.0,560.0,4.2,46.8,0.39
2,843.0,597.0,1059.0,808.0,527.0,4.5,42.0,0.3571
2,863.0,622.0,1025.0,826.0,574.0,4.1,42.1,0.3487
2,791.0,480.0,1259.0,738.0,422.0,4.5,39.7,0.3379
2,769.0,412.0,1481.0,727.0,326.0,4.4,42.2,0.3571
2,778.0,417.0,1531.0,745.0,312.0,4.1,45.9,0.3804
2,801.0,470.0,1313.0,762.0,382.0,4.3,42.5,0.3556
2,827.0,533.0,1198.0,775.0,488.0,4.6,38.1,0.3267
2,1038.0,837.0,822.0,972.0,915.0,4.6,39.4,0.3367
2,1040.0,917.0,739.0,1038.0,1021.0,4.8,41.9,0.3634
2,980.0,790.0,839.0,934.0,897.0,5.9,40.2,0.376
2,912.0,683.0,961.0,872.0,699.0,7.0,38.4,0.3861
2,887.0,649.0,1009.0,854.0,588.0,6.6,40.2,0.3944
2,922.0,716.0,930.0,893.0,643.0,6.6,41.2,0.4046
2,928.0,748.0,900.0,900.0,685.0,7.3,36.8,0.3779
2,921.0,736.0,921.0,881.0,673.0,7.3,35.0,0.3584
2,905.0,747.0,924.0,850.0,691.0,7.0,33.5,0.3367
2,906.0,769.0,913.0,865.0,726.0,6.5,32.4,0.3155
2,981.0,886.0,819.0,928.0,912.0,5.7,33.9,0.3131
2,1053.0,987.0,750.0,1025.0,1048.0,5.0,36.1,0.3178
2,1086.0,1032.0,717.0,1049.0,1136.0,4.7,38.3,0.3306
2,967.0,811.0,863.0,911.0,909.0,4.5,39.9,0.339
2,902.0,689.0,995.0,838.0,719.0,4.3,41.1,0.3451
2,916.0,725.0,953.0,855.0,746.0,4.0,43.1,0.3551
2,895.0,677.0,999.0,827.0,700.0,3.7,46.0,0.3701
2,866.0,613.0,1075.0,810.0,579.0,3.3,47.4,0.3716
2,861.0,585.0,1120.0,807.0,553.0,3.0,49.1,0.3774
2,845.0,534.0,1146.0,781.0,519.0,3.5,48.0,0.3822
2,849.0,522.0,1158.0,779.0,467.0,3.6,48.0,0.3835
2,818.0,486.0,1282.0,781.0,422.0,4.0,47.8,0.3919
2,864.0,554.0,1159.0,819.0,545.0,4.1,48.1,0.3975
2,856.0,559.0,1138.0,810.0,556.0,4.1,47.4,0.3926
2,1024.0,823.0,827.0,992.0,879.0,4.2,48.7,0.4073
2,1050.0,909.0,742.0,1055.0,993.0,4.1,49.8,0.4117
2,984.0,832.0,822.0,966.0,892.0,4.3,48.4,0.4043
2,990.0,808.0,838.0,975.0,901.0,4.6,49.7,0.4271
2,970.0,798.0,842.0,941.0,874.0,4.5,49.6,0.421
2,943.0,781.0,871.0,925.0,722.0,4.4,48.4,0.4087
2,994.0,871.0,793.0,997.0,836.0,4.7,47.2,0.4075
2,932.0,767.0,888.0,920.0,669.0,4.2,49.5,0.4118
2,891.0,706.0,949.0,860.0,600.0,3.4,50.7,0.3991
2,793.0,480.0,1306.0,745.0,376.0,1.9,49.7,0.3528
2,790.0,455.0,1376.0,751.0,336.0,1.6,52.9,0.3692
2,776.0,445.0,1460.0,737.0,330.0,1.4,53.8,0.3687
2,766.0,448.0,1494.0,734.0,321.0,1.0,54.7,0.3657
2,774.0,458.0,1473.0,735.0,334.0,1.4,52.3,0.3591
2,801.0,494.0,1324.0,754.0,395.0,1.6,51.0,0.3561
2,847.0,586.0,1163.0,814.0,473.0,1.4,53.1,0.3642
2,874.0,641.0,1022.0,857.0,553.0,1.7,54.1,0.3785
2,879.0,642.0,1027.0,836.0,545.0,2.5,51.0,0.3778
2,888.0,652.0,1025.0,833.0,547.0,2.9,48.7,0.3706
2,873.0,610.0,1051.0,819.0,527.0,3.6,45.8,0.3674
2,877.0,618.0,1027.0,830.0,505.0,3.1,48.1,0.3722
2,893.0,653.0,987.0,845.0,550.0,3.4,46.6,0.3668
2,866.0,602.0,1071.0,809.0,465.0,3.7,45.8,0.3697
2,873.0,629.0,1049.0,817.0,467.0,4.4,43.7,0.3688
2,911.0,676.0,998.0,855.0,555.0,4.0,44.9,0.3689
2,908.0,653.0,980.0,847.0,551.0,3.3,46.8,0.3671
2,907.0,657.0,981.0,844.0,569.0,3.1,48.1,0.3707
2,925.0,678.0,960.0,861.0,594.0,2.8,49.0,0.37
2,920.0,649.0,983.0,849.0,598.0,3.1,47.4,0.3661
2,865.0,561.0,1102.0,791.0,434.0,2.9,49.0,0.3725
2,867.0,553.0,1136.0,792.0,412.0,2.8,49.1,0.3726
2,900.0,604.0,1051.0,815.0,469.0,2.9,49.7,0.3782
2,901.0,599.0,1023.0,825.0,515.0,3.8,46.5,0.3762
2,863.0,560.0,1107.0,787.0,430.0,3.2,46.9,0.3658
2,884.0,599.0,1065.0,813.0,503.0,3.1,45.2,0.3504
2,873.0,565.0,1097.0,793.0,494.0,3.1,44.8,0.3473
2,806.0,459.0,1322.0,728.0,368.0,3.1,44.4,0.342
2,801.0,454.0,1374.0,727.0,348.0,3.0,43.4,0.3337
2,790.0,431.0,1439.0,722.0,354.0,2.8,43.8,0.3308
2,805.0,465.0,1358.0,736.0,382.0,2.7,43.2,0.3259
2,843.0,520.0,1202.0,762.0,450.0,3.3,42.3,0.3299
2,849.0,537.0,1148.0,757.0,460.0,4.6,39.0,0.333
2,872.0,583.0,1126.0,765.0,441.0,5.6,37.5,0.3426
2,890.0,585.0,1097.0,776.0,454.0,7.2,34.2,0.3488
2,874.0,552.0,1128.0,760.0,415.0,6.9,35.6,0.3561
2,863.0,553.0,1133.0,742.0,419.0,8.2,30.1,0.3281
2,840.0,566.0,1176.0,717.0,368.0,7.6,27.9,0.2927
2,845.0,569.0,1151.0,709.0,397.0,7.9,25.9,0.2774
2,888.0,625.0,1062.0,763.0,510.0,7.8,28.3,0.3017
2,845.0,582.0,1120.0,719.0,473.0,6.3,28.8,0.2772
2,880.0,641.0,1077.0,759.0,537.0,5.4,30.1,0.2726
2,917.0,708.0,972.0,787.0,670.0,5.0,31.1,0.273
2,927.0,715.0,965.0,797.0,711.0,4.6,33.8,0.2898
2,868.0,615.0,1095.0,752.0,551.0,4.3,36.6,0.3064
2,932.0,685.0,996.0,820.0,670.0,4.0,39.0,0.3203
2,971.0,741.0,901.0,864.0,771.0,2.9,42.8,0.3276
2,891.0,650.0,987.0,782.0,586.0,3.4,38.9,0.3076
2,806.0,495.0,1282.0,685.0,355.0,4.0,36.4,0.2982
2,787.0,446.0,1395.0,657.0,310.0,4.0,36.4,0.2989
